confCase,confCaseRate,createDt,criticalRate,death,deathRate,gubun,seq,updateDt
1968,17.79,2020-05-18 10:19:42.42,0.76,15,5.70,50-59,844,null
1365,12.34,2020-05-18 10:19:42.42,2.78,38,14.45,60-69,843,null
715,6.46,2020-05-18 10:19:42.42,10.91,78,29.66,70-79,842,null
490,4.43,2020-05-18 10:19:42.42,25.92,127,48.29,80 이상,841,null
6505,58.79,2020-05-18 10:19:42.42,1.94,126,47.91,여성,840,null
4560,41.21,2020-05-18 10:19:42.42,3,137,52.09,남성,839,null
147,1.33,2020-05-17 10:14:52.52,0,0,0.00,0-9,827,null
620,5.61,2020-05-17 10:14:52.52,0,0,0.00,10-19,826,null
3079,27.86,2020-05-17 10:14:52.52,0,0,0.00,20-29,825,null
1211,10.96,2020-05-17 10:14:52.52,0.17,2,0.76,30-39,824,null
1457,13.19,2020-05-17 10:14:52.52,0.21,3,1.15,40-49,823,null
1967,17.8,2020-05-17 10:14:52.52,0.76,15,5.73,50-59,822,null
1364,12.34,2020-05-17 10:14:52.52,2.79,38,14.50,60-69,821,null
715,6.47,2020-05-17 10:14:52.52,10.77,77,29.39,70-79,820,null
490,4.43,2020-05-17 10:14:52.52,25.92,127,48.47,80 이상,819,null
6501,58.83,2020-05-17 10:14:52.52,1.94,126,48.09,여성,818,null
4549,41.17,2020-05-17 10:14:52.52,2.99,136,51.91,남성,817,null
147,1.33,2020-05-16 10:20:36.36,0,0,0.00,0-9,805,null
619,5.61,2020-05-16 10:20:36.36,0,0,0.00,10-19,804,null
3074,27.85,2020-05-16 10:20:36.36,0,0,0.00,20-29,803,null
1209,10.95,2020-05-16 10:20:36.36,0.17,2,0.76,30-39,802,null
1454,13.17,2020-05-16 10:20:36.36,0.21,3,1.15,40-49,801,null
1966,17.81,2020-05-16 10:20:36.36,0.76,15,5.73,50-59,800,null
1364,12.36,2020-05-16 10:20:36.36,2.79,38,14.50,60-69,799,null
714,6.47,2020-05-16 10:20:36.36,10.78,77,29.39,70-79,798,null
490,4.44,2020-05-16 10:20:36.36,25.92,127,48.47,80 이상,797,null
6493,58.83,2020-05-16 10:20:36.36,1.94,126,48.09,여성,796,null
4544,41.17,2020-05-16 10:20:36.36,2.99,136,51.91,남성,795,null
145,1.32,2020-05-15 10:34:51.51,0,0,0.00,0-9,783,null
617,5.6,2020-05-15 10:34:51.51,0,0,0.00,10-19,782,null
3066,27.83,2020-05-15 10:34:51.51,0,0,0.00,20-29,781,null
1207,10.95,2020-05-15 10:34:51.51,0.17,2,0.77,30-39,780,null
1453,13.19,2020-05-15 10:34:51.51,0.21,3,1.15,40-49,779,null
1965,17.83,2020-05-15 10:34:51.51,0.76,15,5.77,50-59,778,null
1361,12.35,2020-05-15 10:34:51.51,2.79,38,14.62,60-69,777,null
714,6.48,2020-05-15 10:34:51.51,10.78,77,29.62,70-79,776,null
490,4.45,2020-05-15 10:34:51.51,25.51,125,48.08,80 이상,775,null
6486,58.87,2020-05-15 10:34:51.51,1.93,125,48.08,여성,774,null
4532,41.13,2020-05-15 10:34:51.51,2.98,135,51.92,남성,773,null
143,1.3,2020-05-14 10:19:48.48,0,0,0.00,0-9,761,null
614,5.59,2020-05-14 10:19:48.48,0,0,0.00,10-19,760,null
3056,27.8,2020-05-14 10:19:48.48,0,0,0.00,20-29,759,null
1202,10.94,2020-05-14 10:19:48.48,0.17,2,0.77,30-39,758,null
1451,13.2,2020-05-14 10:19:48.48,0.21,3,1.15,40-49,757,null
1964,17.87,2020-05-14 10:19:48.48,0.76,15,5.77,50-59,756,null
1359,12.36,2020-05-14 10:19:48.48,2.8,38,14.62,60-69,755,null
712,6.48,2020-05-14 10:19:48.48,10.81,77,29.62,70-79,754,null
490,4.46,2020-05-14 10:19:48.48,25.51,125,48.08,80 이상,753,null
6475,58.91,2020-05-14 10:19:48.48,1.93,125,48.08,여성,752,null
4516,41.09,2020-05-14 10:19:48.48,2.99,135,51.92,남성,751,null
143,1.3,2020-05-13 10:42:33.33,0,0,0.00,0-9,739,null
603,5.5,2020-05-13 10:42:33.33,0,0,0.00,10-19,738,null
3042,27.75,2020-05-13 10:42:33.33,0,0,0.00,20-29,737,null
1199,10.94,2020-05-13 10:42:33.33,0.17,2,0.77,30-39,736,null
1450,13.23,2020-05-13 10:42:33.33,0.21,3,1.16,40-49,735,null
1964,17.92,2020-05-13 10:42:33.33,0.76,15,5.79,50-59,734,null
1359,12.4,2020-05-13 10:42:33.33,2.72,37,14.29,60-69,733,null
712,6.5,2020-05-13 10:42:33.33,10.81,77,29.73,70-79,732,null
490,4.47,2020-05-13 10:42:33.33,25.51,125,48.26,80 이상,731,null
6463,58.96,2020-05-13 10:42:33.33,1.93,125,48.26,여성,730,null
4499,41.04,2020-05-13 10:42:33.33,2.98,134,51.74,남성,729,null
142,1.3,2020-05-12 10:14:48.48,0,0,0.00,0-9,717,null
602,5.5,2020-05-12 10:14:48.48,0,0,0.00,10-19,716,null
3029,27.7,2020-05-12 10:14:48.48,0,0,0.00,20-29,715,null
1194,10.92,2020-05-12 10:14:48.48,0.17,2,0.78,30-39,714,null
1448,13.24,2020-05-12 10:14:48.48,0.21,3,1.16,40-49,713,null
1963,17.95,2020-05-12 10:14:48.48,0.76,15,5.81,50-59,712,null
1358,12.42,2020-05-12 10:14:48.48,2.72,37,14.34,60-69,711,null
711,6.5,2020-05-12 10:14:48.48,10.83,77,29.84,70-79,710,null
489,4.47,2020-05-12 10:14:48.48,25.36,124,48.06,80 이상,709,null
6455,59.03,2020-05-12 10:14:48.48,1.94,125,48.45,여성,708,null
4481,40.97,2020-05-12 10:14:48.48,2.97,133,51.55,남성,707,null
141,1.29,2020-05-11 10:27:37.37,0,0,0.00,0-9,695,null
598,5.48,2020-05-11 10:27:37.37,0,0,0.00,10-19,694,null
3019,27.67,2020-05-11 10:27:37.37,0,0,0.00,20-29,693,null
1188,10.89,2020-05-11 10:27:37.37,0.17,2,0.78,30-39,692,null
1446,13.26,2020-05-11 10:27:37.37,0.21,3,1.17,40-49,691,null
1960,17.97,2020-05-11 10:27:37.37,0.77,15,5.86,50-59,690,null
1358,12.45,2020-05-11 10:27:37.37,2.72,37,14.45,60-69,689,null
711,6.52,2020-05-11 10:27:37.37,10.83,77,30.08,70-79,688,null
488,4.47,2020-05-11 10:27:37.37,25,122,47.66,80 이상,687,null
6448,59.11,2020-05-11 10:27:37.37,1.91,123,48.05,여성,686,null
4461,40.89,2020-05-11 10:27:37.37,2.98,133,51.95,남성,685,null
141,1.3,2020-05-10 10:16:06.06,0,0,0.00,0-9,673,null
597,5.49,2020-05-10 10:16:06.06,0,0,0.00,10-19,672,null
2998,27.57,2020-05-10 10:16:06.06,0,0,0.00,20-29,671,null
1180,10.85,2020-05-10 10:16:06.06,0.17,2,0.78,30-39,670,null
1442,13.26,2020-05-10 10:16:06.06,0.21,3,1.17,40-49,669,null
1960,18.02,2020-05-10 10:16:06.06,0.77,15,5.86,50-59,668,null
1357,12.48,2020-05-10 10:16:06.06,2.73,37,14.45,60-69,667,null
711,6.54,2020-05-10 10:16:06.06,10.83,77,30.08,70-79,666,null
488,4.49,2020-05-10 10:16:06.06,25,122,47.66,80 이상,665,null
6444,59.26,2020-05-10 10:16:06.06,1.91,123,48.05,여성,664,null
4430,40.74,2020-05-10 10:16:06.06,3,133,51.95,남성,663,null
141,1.3,2020-05-09 10:20:41.41,0,0,0.00,0-9,651,null
594,5.48,2020-05-09 10:20:41.41,0,0,0.00,10-19,650,null
2979,27.48,2020-05-09 10:20:41.41,0,0,0.00,20-29,649,null
1177,10.86,2020-05-09 10:20:41.41,0.17,2,0.78,30-39,648,null
1438,13.27,2020-05-09 10:20:41.41,0.21,3,1.17,40-49,647,null
1958,18.06,2020-05-09 10:20:41.41,0.77,15,5.86,50-59,646,null
1355,12.5,2020-05-09 10:20:41.41,2.73,37,14.45,60-69,645,null
710,6.55,2020-05-09 10:20:41.41,10.85,77,30.08,70-79,644,null
488,4.5,2020-05-09 10:20:41.41,25,122,47.66,80 이상,643,null
6434,59.35,2020-05-09 10:20:41.41,1.91,123,48.05,여성,642,null
4406,40.65,2020-05-09 10:20:41.41,3.02,133,51.95,남성,641,null
141,1.3,2020-05-08 10:19:50.50,0,0,0.00,0-9,629,null
592,5.47,2020-05-08 10:19:50.50,0,0,0.00,10-19,628,null
2967,27.42,2020-05-08 10:19:50.50,0,0,0.00,20-29,627,null
1174,10.85,2020-05-08 10:19:50.50,0.17,2,0.78,30-39,626,null
1438,13.29,2020-05-08 10:19:50.50,0.21,3,1.17,40-49,625,null
1957,18.08,2020-05-08 10:19:50.50,0.77,15,5.86,50-59,624,null
1355,12.52,2020-05-08 10:19:50.50,2.73,37,14.45,60-69,623,null
710,6.56,2020-05-08 10:19:50.50,10.85,77,30.08,70-79,622,null
488,4.51,2020-05-08 10:19:50.50,25,122,47.66,80 이상,621,null
6433,59.44,2020-05-08 10:19:50.50,1.91,123,48.05,여성,620,null
4389,40.56,2020-05-08 10:19:50.50,3.03,133,51.95,남성,619,null
140,1.3,2020-05-07 10:48:45.45,0,0,0.00,0-9,607,null
592,5.48,2020-05-07 10:48:45.45,0,0,0.00,10-19,606,null
2966,27.44,2020-05-07 10:48:45.45,0,0,0.00,20-29,605,null
1167,10.8,2020-05-07 10:48:45.45,0.17,2,0.78,30-39,604,null
1436,13.28,2020-05-07 10:48:45.45,0.21,3,1.17,40-49,603,null
1957,18.1,2020-05-07 10:48:45.45,0.77,15,5.86,50-59,602,null
1354,12.53,2020-05-07 10:48:45.45,2.73,37,14.45,60-69,601,null
710,6.57,2020-05-07 10:48:45.45,10.85,77,30.08,70-79,600,null
488,4.51,2020-05-07 10:48:45.45,25,122,47.66,80 이상,599,null
6428,59.46,2020-05-07 10:48:45.45,1.91,123,48.05,여성,598,null
4382,40.54,2020-05-07 10:48:45.45,3.04,133,51.95,남성,597,null
140,1.3,2020-05-06 10:17:13.13,0,0,0.00,0-9,585,null
591,5.47,2020-05-06 10:17:13.13,0,0,0.00,10-19,584,null
2964,27.43,2020-05-06 10:17:13.13,0,0,0.00,20-29,583,null
1166,10.79,2020-05-06 10:17:13.13,0.17,2,0.78,30-39,582,null
1436,13.29,2020-05-06 10:17:13.13,0.21,3,1.18,40-49,581,null
1957,18.11,2020-05-06 10:17:13.13,0.77,15,5.88,50-59,580,null
1354,12.53,2020-05-06 10:17:13.13,2.66,36,14.12,60-69,579,null
710,6.57,2020-05-06 10:17:13.13,10.85,77,30.20,70-79,578,null
488,4.52,2020-05-06 10:17:13.13,25,122,47.84,80 이상,577,null
6427,59.48,2020-05-06 10:17:13.13,1.91,123,48.24,여성,576,null
4379,40.52,2020-05-06 10:17:13.13,3.01,132,51.76,남성,575,null
140,1.3,2020-05-05 10:23:43.43,0,0,0.00,0-9,563,null
591,5.47,2020-05-05 10:23:43.43,0,0,0.00,10-19,562,null
2964,27.43,2020-05-05 10:23:43.43,0,0,0.00,20-29,561,null
1165,10.78,2020-05-05 10:23:43.43,0.17,2,0.79,30-39,560,null
1436,13.29,2020-05-05 10:23:43.43,0.21,3,1.18,40-49,559,null
1957,18.11,2020-05-05 10:23:43.43,0.77,15,5.91,50-59,558,null
1353,12.52,2020-05-05 10:23:43.43,2.66,36,14.17,60-69,557,null
710,6.57,2020-05-05 10:23:43.43,10.7,76,29.92,70-79,556,null
488,4.52,2020-05-05 10:23:43.43,25,122,48.03,80 이상,555,null
6427,59.49,2020-05-05 10:23:43.43,1.91,123,48.43,여성,554,null
4377,40.51,2020-05-05 10:23:43.43,2.99,131,51.57,남성,553,null
140,1.3,2020-05-04 10:12:31.31,0,0,0.00,0-9,541,null
591,5.47,2020-05-04 10:12:31.31,0,0,0.00,10-19,540,null
2964,27.44,2020-05-04 10:12:31.31,0,0,0.00,20-29,539,null
1164,10.78,2020-05-04 10:12:31.31,0.17,2,0.79,30-39,538,null
1435,13.29,2020-05-04 10:12:31.31,0.21,3,1.19,40-49,537,null
1956,18.11,2020-05-04 10:12:31.31,0.77,15,5.95,50-59,536,null
1353,12.53,2020-05-04 10:12:31.31,2.66,36,14.29,60-69,535,null
710,6.57,2020-05-04 10:12:31.31,10.7,76,30.16,70-79,534,null
488,4.52,2020-05-04 10:12:31.31,24.59,120,47.62,80 이상,533,null
6426,59.49,2020-05-04 10:12:31.31,1.88,121,48.02,여성,532,null
4375,40.51,2020-05-04 10:12:31.31,2.99,131,51.98,남성,531,null
140,1.3,2020-05-03 10:56:11.11,0,0,0.00,0-9,519,null
591,5.48,2020-05-03 10:56:11.11,0,0,0.00,10-19,518,null
2962,27.44,2020-05-03 10:56:11.11,0,0,0.00,20-29,517,null
1163,10.78,2020-05-03 10:56:11.11,0.17,2,0.80,30-39,516,null
1432,13.27,2020-05-03 10:56:11.11,0.21,3,1.20,40-49,515,null
1956,18.12,2020-05-03 10:56:11.11,0.77,15,6.00,50-59,514,null
1351,12.52,2020-05-03 10:56:11.11,2.59,35,14.00,60-69,513,null
710,6.58,2020-05-03 10:56:11.11,10.56,75,30.00,70-79,512,null
488,4.52,2020-05-03 10:56:11.11,24.59,120,48.00,80 이상,511,null
6424,59.52,2020-05-03 10:56:11.11,1.87,120,48.00,여성,510,null
4369,40.48,2020-05-03 10:56:11.11,2.98,130,52.00,남성,509,null
140,1.3,2020-05-02 10:23:31.31,0,0,0.00,0-9,497,null
590,5.47,2020-05-02 10:23:31.31,0,0,0.00,10-19,496,null
2960,27.46,2020-05-02 10:23:31.31,0,0,0.00,20-29,495,null
1160,10.76,2020-05-02 10:23:31.31,0.17,2,0.80,30-39,494,null
1430,13.27,2020-05-02 10:23:31.31,0.21,3,1.20,40-49,493,null
1956,18.14,2020-05-02 10:23:31.31,0.77,15,6.00,50-59,492,null
1349,12.51,2020-05-02 10:23:31.31,2.59,35,14.00,60-69,491,null
709,6.58,2020-05-02 10:23:31.31,10.58,75,30.00,70-79,490,null
486,4.51,2020-05-02 10:23:31.31,24.69,120,48.00,80 이상,489,null
6418,59.54,2020-05-02 10:23:31.31,1.87,120,48.00,여성,488,null
4362,40.46,2020-05-02 10:23:31.31,2.98,130,52.00,남성,487,null
140,1.3,2020-05-01 10:28:05.05,0,0,0.00,0-9,475,null
590,5.48,2020-05-01 10:28:05.05,0,0,0.00,10-19,474,null
2957,27.45,2020-05-01 10:28:05.05,0,0,0.00,20-29,473,null
1159,10.76,2020-05-01 10:28:05.05,0.17,2,0.81,30-39,472,null
1429,13.26,2020-05-01 10:28:05.05,0.21,3,1.21,40-49,471,null
1956,18.15,2020-05-01 10:28:05.05,0.77,15,6.05,50-59,470,null
1348,12.51,2020-05-01 10:28:05.05,2.6,35,14.11,60-69,469,null
709,6.58,2020-05-01 10:28:05.05,10.58,75,30.24,70-79,468,null
486,4.51,2020-05-01 10:28:05.05,24.28,118,47.58,80 이상,467,null
6418,59.57,2020-05-01 10:28:05.05,1.84,118,47.58,여성,466,null
4356,40.43,2020-05-01 10:28:05.05,2.98,130,52.42,남성,465,null
140,1.3,2020-04-30 10:14:04.04,0,0,0.00,0-9,453,null
590,5.48,2020-04-30 10:14:04.04,0,0,0.00,10-19,452,null
2952,27.42,2020-04-30 10:14:04.04,0,0,0.00,20-29,451,null
1158,10.76,2020-04-30 10:14:04.04,0.17,2,0.81,30-39,450,null
1427,13.26,2020-04-30 10:14:04.04,0.21,3,1.21,40-49,449,null
1956,18.17,2020-04-30 10:14:04.04,0.77,15,6.07,50-59,448,null
1348,12.52,2020-04-30 10:14:04.04,2.6,35,14.17,60-69,447,null
709,6.59,2020-04-30 10:14:04.04,10.44,74,29.96,70-79,446,null
485,4.51,2020-04-30 10:14:04.04,24.33,118,47.77,80 이상,445,null
6413,59.57,2020-04-30 10:14:04.04,1.82,117,47.37,여성,444,null
4352,40.43,2020-04-30 10:14:04.04,2.99,130,52.63,남성,443,null
140,1.3,2020-04-29 10:27:13.13,0,0,0.00,0-9,431,null
590,5.48,2020-04-29 10:27:13.13,0,0,0.00,10-19,430,null
2951,27.42,2020-04-29 10:27:13.13,0,0,0.00,20-29,429,null
1156,10.74,2020-04-29 10:27:13.13,0.17,2,0.81,30-39,428,null
1426,13.25,2020-04-29 10:27:13.13,0.21,3,1.22,40-49,427,null
1956,18.18,2020-04-29 10:27:13.13,0.77,15,6.10,50-59,426,null
1348,12.53,2020-04-29 10:27:13.13,2.6,35,14.23,60-69,425,null
709,6.59,2020-04-29 10:27:13.13,10.3,73,29.67,70-79,424,null
485,4.51,2020-04-29 10:27:13.13,24.33,118,47.97,80 이상,423,null
6413,59.59,2020-04-29 10:27:13.13,1.82,117,47.56,여성,422,null
4348,40.41,2020-04-29 10:27:13.13,2.97,129,52.44,남성,421,null
140,1.3,2020-04-28 10:24:18.18,0,0,0.00,0-9,409,null
590,5.49,2020-04-28 10:24:18.18,0,0,0.00,10-19,408,null
2948,27.42,2020-04-28 10:24:18.18,0,0,0.00,20-29,407,null
1154,10.73,2020-04-28 10:24:18.18,0.17,2,0.82,30-39,406,null
1423,13.23,2020-04-28 10:24:18.18,0.21,3,1.23,40-49,405,null
1955,18.18,2020-04-28 10:24:18.18,0.77,15,6.15,50-59,404,null
1348,12.54,2020-04-28 10:24:18.18,2.6,35,14.34,60-69,403,null
709,6.59,2020-04-28 10:24:18.18,10.3,73,29.92,70-79,402,null
485,4.51,2020-04-28 10:24:18.18,23.92,116,47.54,80 이상,401,null
6408,59.6,2020-04-28 10:24:18.18,1.81,116,47.54,여성,400,null
4344,40.4,2020-04-28 10:24:18.18,2.95,128,52.46,남성,399,null
140,1.3,2020-04-27 10:14:06.06,0,0,0.00,0-9,387,null
588,5.48,2020-04-27 10:14:06.06,0,0,0.00,10-19,386,null
2943,27.41,2020-04-27 10:14:06.06,0,0,0.00,20-29,385,null
1152,10.73,2020-04-27 10:14:06.06,0.17,2,0.82,30-39,384,null
1422,13.24,2020-04-27 10:14:06.06,0.21,3,1.23,40-49,383,null
1953,18.19,2020-04-27 10:14:06.06,0.77,15,6.17,50-59,382,null
1347,12.54,2020-04-27 10:14:06.06,2.6,35,14.40,60-69,381,null
708,6.59,2020-04-27 10:14:06.06,10.17,72,29.63,70-79,380,null
485,4.52,2020-04-27 10:14:06.06,23.92,116,47.74,80 이상,379,null
6401,59.61,2020-04-27 10:14:06.06,1.81,116,47.74,여성,378,null
4337,40.39,2020-04-27 10:14:06.06,2.93,127,52.26,남성,377,null
141,1.31,2020-04-26 10:14:44.44,0,0,0.00,0-9,365,null
586,5.46,2020-04-26 10:14:44.44,0,0,0.00,10-19,364,null
2940,27.4,2020-04-26 10:14:44.44,0,0,0.00,20-29,363,null
1147,10.69,2020-04-26 10:14:44.44,0.17,2,0.83,30-39,362,null
1421,13.25,2020-04-26 10:14:44.44,0.21,3,1.24,40-49,361,null
1953,18.2,2020-04-26 10:14:44.44,0.77,15,6.20,50-59,360,null
1347,12.56,2020-04-26 10:14:44.44,2.6,35,14.46,60-69,359,null
708,6.6,2020-04-26 10:14:44.44,10.17,72,29.75,70-79,358,null
485,4.52,2020-04-26 10:14:44.44,23.71,115,47.52,80 이상,357,null
6395,59.61,2020-04-26 10:14:44.44,1.8,115,47.52,여성,356,null
4333,40.39,2020-04-26 10:14:44.44,2.93,127,52.48,남성,355,null
139,1.3,2020-04-25 10:40:12.12,0,0,0.00,0-9,343,null
586,5.47,2020-04-25 10:40:12.12,0,0,0.00,10-19,342,null
2937,27.4,2020-04-25 10:40:12.12,0,0,0.00,20-29,341,null
1143,10.66,2020-04-25 10:40:12.12,0.17,2,0.83,30-39,340,null
1420,13.25,2020-04-25 10:40:12.12,0.21,3,1.25,40-49,339,null
1953,18.22,2020-04-25 10:40:12.12,0.77,15,6.25,50-59,338,null
1347,12.57,2020-04-25 10:40:12.12,2.6,35,14.58,60-69,337,null
708,6.61,2020-04-25 10:40:12.12,10.03,71,29.58,70-79,336,null
485,4.53,2020-04-25 10:40:12.12,23.51,114,47.50,80 이상,335,null
6391,59.63,2020-04-25 10:40:12.12,1.77,113,47.08,여성,334,null
4327,40.37,2020-04-25 10:40:12.12,2.94,127,52.92,남성,333,null
138,1.29,2020-04-24 10:12:54.54,0,0,0.00,0-9,321,null
585,5.46,2020-04-24 10:12:54.54,0,0,0.00,10-19,320,null
2934,27.4,2020-04-24 10:12:54.54,0,0,0.00,20-29,319,null
1142,10.66,2020-04-24 10:12:54.54,0.18,2,0.83,30-39,318,null
1418,13.24,2020-04-24 10:12:54.54,0.21,3,1.25,40-49,317,null
1953,18.24,2020-04-24 10:12:54.54,0.77,15,6.25,50-59,316,null
1345,12.56,2020-04-24 10:12:54.54,2.6,35,14.58,60-69,315,null
708,6.61,2020-04-24 10:12:54.54,10.03,71,29.58,70-79,314,null
485,4.53,2020-04-24 10:12:54.54,23.51,114,47.50,80 이상,313,null
6385,59.63,2020-04-24 10:12:54.54,1.77,113,47.08,여성,312,null
4323,40.37,2020-04-24 10:12:54.54,2.94,127,52.92,남성,311,null
138,1.29,2020-04-23 10:12:14.14,0,0,0.00,0-9,299,null
584,5.46,2020-04-23 10:12:14.14,0,0,0.00,10-19,298,null
2933,27.41,2020-04-23 10:12:14.14,0,0,0.00,20-29,297,null
1141,10.66,2020-04-23 10:12:14.14,0.18,2,0.83,30-39,296,null
1418,13.25,2020-04-23 10:12:14.14,0.21,3,1.25,40-49,295,null
1952,18.24,2020-04-23 10:12:14.14,0.77,15,6.25,50-59,294,null
1344,12.56,2020-04-23 10:12:14.14,2.6,35,14.58,60-69,293,null
708,6.62,2020-04-23 10:12:14.14,10.03,71,29.58,70-79,292,null
484,4.52,2020-04-23 10:12:14.14,23.55,114,47.50,80 이상,291,null
6384,59.65,2020-04-23 10:12:14.14,1.77,113,47.08,여성,290,null
4318,40.35,2020-04-23 10:12:14.14,2.94,127,52.92,남성,289,null
138,1.29,2020-04-22 10:21:54.54,0,0,0.00,0-9,277,null
583,5.45,2020-04-22 10:21:54.54,0,0,0.00,10-19,276,null
2931,27.41,2020-04-22 10:21:54.54,0,0,0.00,20-29,275,null
1140,10.66,2020-04-22 10:21:54.54,0.18,2,0.84,30-39,274,null
1417,13.25,2020-04-22 10:21:54.54,0.21,3,1.26,40-49,273,null
1951,18.24,2020-04-22 10:21:54.54,0.77,15,6.30,50-59,272,null
1344,12.57,2020-04-22 10:21:54.54,2.53,34,14.29,60-69,271,null
707,6.61,2020-04-22 10:21:54.54,10.04,71,29.83,70-79,270,null
483,4.52,2020-04-22 10:21:54.54,23.4,113,47.48,80 이상,269,null
6380,59.66,2020-04-22 10:21:54.54,1.76,112,47.06,여성,268,null
4314,40.34,2020-04-22 10:21:54.54,2.92,126,52.94,남성,267,null
138,1.29,2020-04-21 10:16:42.42,0,0,0.00,0-9,244,null
582,5.45,2020-04-21 10:16:42.42,0,0,0.00,10-19,243,null
2928,27.41,2020-04-21 10:16:42.42,0,0,0.00,20-29,242,null
1139,10.66,2020-04-21 10:16:42.42,0.18,2,0.84,30-39,241,null
1413,13.23,2020-04-21 10:16:42.42,0.21,3,1.27,40-49,240,null
1951,18.26,2020-04-21 10:16:42.42,0.77,15,6.33,50-59,239,null
1343,12.57,2020-04-21 10:16:42.42,2.53,34,14.35,60-69,238,null
706,6.61,2020-04-21 10:16:42.42,9.92,70,29.54,70-79,237,null
483,4.52,2020-04-21 10:16:42.42,23.4,113,47.68,80 이상,236,null
6375,59.67,2020-04-21 10:16:42.42,1.76,112,47.26,여성,235,null
4308,40.33,2020-04-21 10:16:42.42,2.9,125,52.74,남성,234,null
138,1.29,2020-04-20 10:28:12.12,0,0,0.00,0-9,233,null
581,5.44,2020-04-20 10:28:12.12,0,0,0.00,10-19,232,null
2926,27.41,2020-04-20 10:28:12.12,0,0,0.00,20-29,231,null
1139,10.67,2020-04-20 10:28:12.12,0.18,2,0.85,30-39,230,null
1412,13.23,2020-04-20 10:28:12.12,0.21,3,1.27,40-49,229,null
1948,18.25,2020-04-20 10:28:12.12,0.77,15,6.36,50-59,228,null
1343,12.58,2020-04-20 10:28:12.12,2.53,34,14.41,60-69,227,null
705,6.6,2020-04-20 10:28:12.12,9.79,69,29.24,70-79,226,null
482,4.52,2020-04-20 10:28:12.12,23.44,113,47.88,80 이상,225,null
6372,59.7,2020-04-20 10:28:12.12,1.74,111,47.03,여성,224,null
4302,40.3,2020-04-20 10:28:12.12,2.91,125,52.97,남성,223,null
138,1.29,2020-04-19 11:07:32.32,0,0,0.00,0-9,222,null
578,5.42,2020-04-19 11:07:32.32,0,0,0.00,10-19,221,null
2921,27.4,2020-04-19 11:07:32.32,0,0,0.00,20-29,220,null
1137,10.67,2020-04-19 11:07:32.32,0.18,2,0.85,30-39,219,null
1412,13.24,2020-04-19 11:07:32.32,0.21,3,1.28,40-49,218,null
1945,18.24,2020-04-19 11:07:32.32,0.77,15,6.41,50-59,217,null
1343,12.6,2020-04-19 11:07:32.32,2.53,34,14.53,60-69,216,null
705,6.61,2020-04-19 11:07:32.32,9.65,68,29.06,70-79,215,null
482,4.52,2020-04-19 11:07:32.32,23.24,112,47.86,80 이상,214,null
6364,59.69,2020-04-19 11:07:32.32,1.73,110,47.01,여성,213,null
4297,40.31,2020-04-19 11:07:32.32,2.89,124,52.99,남성,212,null
138,1.3,2020-04-18 10:45:43.43,0,0,0.00,0-9,200,null
576,5.41,2020-04-18 10:45:43.43,0,0,0.00,10-19,199,null
2918,27.39,2020-04-18 10:45:43.43,0,0,0.00,20-29,198,null
1136,10.66,2020-04-18 10:45:43.43,0.09,1,0.43,30-39,197,null
1412,13.25,2020-04-18 10:45:43.43,0.21,3,1.29,40-49,196,null
1944,18.25,2020-04-18 10:45:43.43,0.77,15,6.47,50-59,195,null
1343,12.61,2020-04-18 10:45:43.43,2.46,33,14.22,60-69,194,null
705,6.62,2020-04-18 10:45:43.43,9.65,68,29.31,70-79,193,null
481,4.52,2020-04-18 10:45:43.43,23.28,112,48.28,80 이상,192,null
6360,59.7,2020-04-18 10:45:43.43,1.7,108,46.55,여성,191,null
4293,40.3,2020-04-18 10:45:43.43,2.89,124,53.45,남성,190,null
136,1.28,2020-04-17 10:35:19.19,0,0,0.00,0-9,189,null
576,5.42,2020-04-17 10:35:19.19,0,0,0.00,10-19,188,null
2909,27.35,2020-04-17 10:35:19.19,0,0,0.00,20-29,187,null
1135,10.67,2020-04-17 10:35:19.19,0.09,1,0.43,30-39,186,null
1411,13.27,2020-04-17 10:35:19.19,0.21,3,1.30,40-49,185,null
1942,18.26,2020-04-17 10:35:19.19,0.72,14,6.09,50-59,184,null
1342,12.62,2020-04-17 10:35:19.19,2.46,33,14.35,60-69,183,null
704,6.62,2020-04-17 10:35:19.19,9.66,68,29.57,70-79,182,null
480,4.51,2020-04-17 10:35:19.19,23.13,111,48.26,80 이상,181,null
6349,59.7,2020-04-17 10:35:19.19,1.7,108,46.96,여성,180,null
4286,40.3,2020-04-17 10:35:19.19,2.85,122,53.04,남성,179,null
135,1.27,2020-04-16 16:10:09.09,0,0,0.00,0-9,178,null
572,5.39,2020-04-16 16:10:09.09,0,0,0.00,10-19,177,null
2900,27.32,2020-04-16 16:10:09.09,0,0,0.00,20-29,176,null
1132,10.67,2020-04-16 16:10:09.09,0.09,1,0.44,30-39,175,null
1410,13.29,2020-04-16 16:10:09.09,0.21,3,1.31,40-49,174,null
1940,18.28,2020-04-16 16:10:09.09,0.72,14,6.11,50-59,173,null
1341,12.64,2020-04-16 16:10:09.09,2.46,33,14.41,60-69,172,null
703,6.62,2020-04-16 16:10:09.09,9.67,68,29.69,70-79,171,null
480,4.52,2020-04-16 16:10:09.09,22.92,110,48.03,80 이상,170,null
6341,59.75,2020-04-16 16:10:09.09,1.69,107,46.72,여성,169,null
4272,40.25,2020-04-16 16:10:09.09,2.86,122,53.28,남성,168,null
